zip_code,city,state,lat,long
02767,Raynham,MA,41.9386,-71.0585
02768,Raynham Center,MA,41.9237,-71.0526
02769,Rehoboth,MA,41.8432,-71.2446
02770,Rochester,MA,41.7527,-70.8466
02771,Seekonk,MA,41.8401,-71.3188
02777,Swansea,MA,41.7532,-71.2342
02779,Berkley,MA,41.8259,-71.0704
02780,Taunton,MA,41.9099,-71.1189
02790,Westport,MA,41.6114,-71.0818
02791,Westport Point,MA,41.5220,-71.0751
02801,Adamsville,RI,41.5544,-71.1314
02802,Albion,RI,41.9514,-71.4551
02804,Ashaway,RI,41.4351,-71.7623
02806,Barrington,RI,41.7419,-71.3192
02807,Block Island,RI,41.1892,-71.5786
02808,Bradford,RI,41.4103,-71.7422
02809,Bristol,RI,41.6785,-71.2710
02812,Carolina,RI,41.4748,-71.6586
02813,Charlestown,RI,41.3959,-71.6630
02814,Chepachet,RI,41.9053,-71.6874
02815,Clayville,RI,41.7707,-71.6655
02816,Coventry,RI,41.6933,-71.6363
02817,West Greenwich,RI,41.6292,-71.6660
02818,East Greenwich,RI,41.6438,-71.4778
02822,Exeter,RI,41.5532,-71.6527
02823,Fiskeville,RI,41.7345,-71.5488
02824,Forestdale,RI,41.9458,-71.7004
02825,Foster,RI,41.7903,-71.6948
02826,Glendale,RI,41.9762,-71.6332
02827,Greene,RI,41.6916,-71.7272
02828,Greenville,RI,41.8814,-71.5533
02829,Harmony,RI,41.8875,-71.5975
02830,Harrisville,RI,41.9724,-71.6474
02831,Hope,RI,41.7509,-71.5887
02832,Hope Valley,RI,41.5014,-71.7289
02833,Hopkinton,RI,41.4794,-71.7752
02835,Jamestown,RI,41.5111,-71.3717
02836,Kenyon,RI,41.4483,-71.6218
02837,Little Compton,RI,41.5086,-71.1645
02838,Manville,RI,41.9653,-71.4712
02839,Mapleville,RI,41.9422,-71.6351
02840,Newport,RI,41.4850,-71.3245
02842,Middletown,RI,41.5173,-71.2719
02852,North Kingstown,RI,41.5881,-71.4620
02857,North Scituate,RI,41.8234,-71.6438
02858,Oakland,RI,41.9641,-71.6534
02859,Pascoag,RI,41.9654,-71.7217
02860,Pawtucket,RI,41.8752,-71.3945
02863,Central Falls,RI,41.8908,-71.3942
02864,Cumberland,RI,41.9560,-71.4336
02865,Lincoln,RI,41.9193,-71.4430
02871,Portsmouth,RI,41.5854,-71.2574
02872,Prudence Island,RI,41.6226,-71.3347
02873,Rockville,RI,41.5094,-71.7843
02874,Saunderstown,RI,41.5186,-71.4669
02875,Shannock,RI,41.4559,-71.6388
02876,Slatersville,RI,42.0033,-71.5855
02877,Slocum,RI,41.5381,-71.5324
02878,Tiverton,RI,41.6092,-71.1745
02879,Wakefield,RI,41.4277,-71.5364
02881,Kingston,RI,41.4803,-71.5190
02882,Narragansett,RI,41.4268,-71.4662
02883,Peace Dale,RI,41.4529,-71.4990
02885,Warren,RI,41.7300,-71.2582
02886,Warwick,RI,41.7053,-71.4610
02891,Westerly,RI,41.3615,-71.8024
02892,West Kingston,RI,41.5103,-71.5906
02893,West Warwick,RI,41.6973,-71.5097
02894,Wood River Junction,RI,41.4621,-71.7017
02895,Woonsocket,RI,41.9979,-71.4989
02896,North Smithfield,RI,41.9747,-71.5451
02898,Wyoming,RI,41.5222,-71.6698
02901,Providence,RI,41.8238,-71.4133
02910,Cranston,RI,41.7761,-71.4343
02911,North Providence,RI,41.8535,-71.4725
02914,East Providence,RI,41.8114,-71.3631
02915,Riverside,RI,41.7769,-71.3503
02916,Rumford,RI,41.8430,-71.3553
02917,Smithfield,RI,41.9036,-71.5289
02919,Johnston,RI,41.8279,-71.5181
03031,Amherst,NH,42.8696,-71.6110
03032,Auburn,NH,42.9889,-71.3458
03033,Brookline,NH,42.7491,-71.6733
03034,Candia,NH,43.0709,-71.3120
03036,Chester,NH,42.9707,-71.2395
03037,Deerfield,NH,43.1479,-71.2487
03038,Derry,NH,42.8909,-71.2763
03040,East Candia,NH,43.0484,-71.2493
03041,East Derry,NH,42.8946,-71.2917
03042,Epping,NH,43.0484,-71.0800
03043,Francestown,NH,42.9957,-71.8165
03044,Fremont,NH,42.9900,-71.1297
03045,Goffstown,NH,43.0209,-71.5704
03046,Dunbarton,NH,43.1067,-71.5892
03047,Greenfield,NH,42.9419,-71.8750
03048,Greenville,NH,42.7511,-71.7616
03049,Hollis,NH,42.7529,-71.5834
03051,Hudson,NH,42.7618,-71.4126
03052,Litchfield,NH,42.8502,-71.4549
03053,Londonderry,NH,42.8731,-71.3909
03054,Merrimack,NH,42.8518,-71.5148
03055,Milford,NH,42.8195,-71.6680
03057,Mont Vernon,NH,42.8992,-71.6882
03060,Nashua,NH,42.7345,-71.4624
03070,New Boston,NH,42.9759,-71.6814
03071,New Ipswich,NH,42.7516,-71.8709
03073,North Salem,NH,42.8368,-71.2213
03076,Pelham,NH,42.7411,-71.3161
03077,Raymond,NH,43.0320,-71.1960
03079,Salem,NH,42.7950,-71.2256
03082,Lyndeborough,NH,42.9044,-71.7774
03084,Temple,NH,42.8352,-71.8625
03086,Wilton,NH,42.8297,-71.7757
03087,Windham,NH,42.8055,-71.3015
03101,Manchester,NH,42.9884,-71.4655
03106,Hooksett,NH,43.0660,-71.4372
03110,Bedford,NH,42.9392,-71.5347
03215,Waterville Valley,NH,43.9463,-71.4653
03216,Andover,NH,43.4467,-71.7961
03217,Ashland,NH,43.7249,-71.6132
03218,Barnstead,NH,43.3119,-71.2487
03220,Belmont,NH,43.4632,-71.4708
03221,Bradford,NH,43.2364,-71.9602
03222,Bristol,NH,43.6180,-71.7801
03223,Campton,NH,43.9742,-71.5807
03224,Canterbury,NH,43.3543,-71.5520
03225,Center Barnstead,NH,43.3592,-71.2351
03226,Center Harbor,NH,43.7077,-71.4944
03227,Center Sandwich,NH,43.8343,-71.4477
03229,Contoocook,NH,43.1997,-71.6915
03230,Danbury,NH,43.5322,-71.8516
03231,East Andover,NH,43.4783,-71.7646
03233,Elkins,NH,43.4407,-71.9528
03234,Epsom,NH,43.2161,-71.3413
03235,Franklin,NH,43.4470,-71.6756
03237,Gilmanton,NH,43.4318,-71.3947
03238,Glencliff,NH,43.9825,-71.8939
03240,Grafton,NH,43.5767,-71.9668
03241,Hebron,NH,43.7217,-71.8340
03242,Henniker,NH,43.1692,-71.8212
03243,Hill,NH,43.5293,-71.7556
03244,Hillsborough,NH,43.1196,-71.9296
03245,Holderness,NH,43.7443,-71.5986
03246,Laconia,NH,43.5655,-71.4815
03249,Gilford,NH,43.5609,-71.3582
03251,Lincoln,NH,44.0895,-71.5854
03252,Lochmere,NH,43.4712,-71.5308
03253,Meredith,NH,43.6177,-71.4782
03254,Moultonborough,NH,43.7054,-71.3890
03255,Newbury,NH,43.3227,-72.0065
03256,New Hampton,NH,43.6150,-71.6200
03257,New London,NH,43.4201,-71.9851
03258,Chichester,NH,43.2573,-71.4014
03259,North Sandwich,NH,43.8662,-71.4011
03260,North Sutton,NH,43.3584,-71.9198
03261,Northwood,NH,43.2205,-71.2044
03262,North Woodstock,NH,44.0235,-71.7327
03263,Pittsfield,NH,43.3064,-71.3070
03264,Plymouth,NH,43.7217,-71.6844
03266,Rumney,NH,43.8116,-71.8838
03268,Salisbury,NH,43.3807,-71.7295
03269,Sanbornton,NH,43.5374,-71.6030
03272,South Newbury,NH,43.2956,-71.9974
03273,South Sutton,NH,43.3084,-71.9165
03274,Stinson Lake,NH,43.86,-71.8
03275,Suncook,NH,43.1691,-71.4107
03276,Tilton,NH,43.4320,-71.5685
03278,Warner,NH,43.3056,-71.8734
03279,Warren,NH,43.9419,-71.8765
03280,Washington,NH,43.1839,-72.0938
03281,Weare,NH,43.0845,-71.7223
03282,Wentworth,NH,43.8671,-71.9490
03284,Springfield,NH,43.4904,-72.0235
03285,Thornton,NH,43.9517,-71.6216
03287,Wilmot,NH,43.4418,-71.9248
03289,Winnisquam,NH,43.5015,-71.5127
03290,Nottingham,NH,43.1274,-71.1206
03291,West Nottingham,NH,43.1416,-71.1297
03293,Woodstock,NH,43.9778,-71.6858
03301,Concord,NH,43.2305,-71.5480
03304,Bow,NH,43.1291,-71.5424
03307,Loudon,NH,43.3215,-71.4415
03431,Keene,NH,42.9761,-72.2765
03440,Antrim,NH,43.0601,-71.9836
03441,Ashuelot,NH,42.7970,-72.4355
03442,Bennington,NH,43.0181,-71.9090
03443,Chesterfield,NH,42.8893,-72.4519
03444,Dublin,NH,42.8931,-72.0719
03445,Sullivan,NH,43.0111,-72.2170
03446,Swanzey,NH,42.8549,-72.2895
03447,Fitzwilliam,NH,42.7639,-72.1383
03448,Gilsum,NH,43.0336,-72.2487
03449,Hancock,NH,42.9754,-71.9962
03450,Harrisville,NH,42.9485,-72.0835
03451,Hinsdale,NH,42.7923,-72.5011
03452,Jaffrey,NH,42.8316,-72.0587
03455,Marlborough,NH,42.9081,-72.1712
03456,Marlow,NH,43.1261,-72.1745
03457,Nelson,NH,43.0064,-72.1186
03458,Peterborough,NH,42.8752,-71.9397
03461,Rindge,NH,42.7531,-71.9830
03462,Spofford,NH,42.8928,-72.4033
03464,Stoddard,NH,43.0730,-72.1175
03465,Troy,NH,42.8320,-72.1892
03466,West Chesterfield,NH,42.8942,-72.5129
03467,Westmoreland,NH,42.9736,-72.4436
03468,West Peterborough,NH,42.8872,-71.9856
03469,West Swanzey,NH,42.8602,-72.3146
03470,Winchester,NH,42.7854,-72.3328
03561,Littleton,NH,44.3391,-71.8126
03570,Berlin,NH,44.4550,-71.2607
03574,Bethlehem,NH,44.2528,-71.6036
03575,Bretton Woods,NH,44.2582,-71.4419
03576,Colebrook,NH,44.8964,-71.3954
03579,Errol,NH,44.7813,-71.1819
03580,Franconia,NH,44.1761,-71.6710
03581,Gorham,NH,44.3950,-71.1316
03582,Groveton,NH,44.5888,-71.4396
03583,Jefferson,NH,44.3969,-71.4340
03584,Lancaster,NH,44.5001,-71.5447
03585,Lisbon,NH,44.2138,-71.8900
03586,Sugar Hill,NH,44.2201,-71.8018
03588,Milan,NH,44.5741,-71.1948
03589,Mount Washington,NH,44.2855,-71.2979
03590,North Stratford,NH,44.7245,-71.4782
03592,Pittsburg,NH,45.1302,-71.2806
03593,Randolph,NH,44.3732,-71.2916
03595,Twin Mountain,NH,44.2848,-71.5034
03597,West Stewartstown,NH,44.9955,-71.5318
03598,Whitefield,NH,44.3288,-71.5712
03601,Acworth,NH,43.2354,-72.2959
03602,Alstead,NH,43.1292,-72.3285
03603,Charlestown,NH,43.2480,-72.3762
03604,Drewsville,NH,43.1281,-72.3928
03605,Lempster,NH,43.2305,-72.2417
03607,South Acworth,NH,43.1895,-72.2854
03608,Walpole,NH,43.0748,-72.4063
03609,North Walpole,NH,43.1407,-72.4368
03740,Bath,NH,44.1767,-71.9894
03741,Canaan,NH,43.6737,-72.0174
03743,Claremont,NH,43.3464,-72.3299
03745,Cornish,NH,43.4720,-72.3283
03746,Cornish Flat,NH,43.4973,-72.2800
03748,Enfield,NH,43.6175,-72.1148
03749,Enfield Center,NH,43.5903,-72.1117
03750,Etna,NH,43.7132,-72.2081
03751,Georges Mills,NH,43.4431,-72.0859
03752,Goshen,NH,43.2946,-72.1129
03753,Grantham,NH,43.5072,-72.1401
03754,Guild,NH,43.3769,-72.1388
03755,Hanover,NH,43.7161,-72.1975
03756,Lebanon,NH,43.7029,-72.2895
03765,Haverhill,NH,44.0381,-72.0538
03768,Lyme,NH,43.8221,-72.1163
03769,Lyme Center,NH,43.7995,-72.1234
03770,Meriden,NH,43.5296,-72.2740
03771,Monroe,NH,44.2743,-71.9990
03773,Newport,NH,43.3749,-72.1935
03774,North Haverhill,NH,44.0872,-71.9868
03777,Orford,NH,43.8977,-72.0599
03779,Piermont,NH,43.9722,-72.0380
03780,Pike,NH,44.0344,-71.9774
03781,Plainfield,NH,43.5366,-72.2835
03782,Sunapee,NH,43.3847,-72.0876
03784,West Lebanon,NH,43.6451,-72.2933
03785,Woodsville,NH,44.0836,-71.9005
03801,Portsmouth,NH,43.0675,-70.7998
03805,Newington,NH,43.23,-70.82
03809,Alton,NH,43.4739,-71.2325
03810,Alton Bay,NH,43.5059,-71.2742
03811,Atkinson,NH,42.8393,-71.1611
03812,Bartlett,NH,44.1186,-71.2823
03813,Center Conway,NH,44.0560,-71.0538
03814,Center Ossipee,NH,43.7715,-71.1561
03815,Center Strafford,NH,43.2649,-71.1069
03816,Center Tuftonboro,NH,43.7024,-71.2572
03817,Chocorua,NH,43.8797,-71.2291
03818,Conway,NH,43.9666,-71.2363
03819,Danville,NH,42.9278,-71.1212
03820,Dover,NH,43.1870,-70.8945
03823,Madbury,NH,43.1689,-70.9309
03824,Durham,NH,43.1222,-70.9225
03825,Barrington,NH,43.2107,-71.0492
03826,East Hampstead,NH,42.8865,-71.1192
03827,East Kingston,NH,42.9114,-70.9747
03830,East Wakefield,NH,43.6411,-71.0000
03832,Eaton Center,NH,43.9094,-71.0469
03833,Exeter,NH,42.9614,-70.9880
03835,Farmington,NH,43.3622,-71.0750
03836,Freedom,NH,43.8309,-71.0865
03837,Gilmanton Iron Works,NH,43.4185,-71.3063
03838,Glen,NH,44.1011,-71.1812
03839,Rochester,NH,43.2571,-70.9838
03840,Greenland,NH,43.0326,-70.8501
03841,Hampstead,NH,42.8827,-71.1763
03842,Hampton,NH,42.9337,-70.8427
03844,Hampton Falls,NH,42.9320,-70.8746
03845,Intervale,NH,44.1759,-71.0979
03846,Jackson,NH,44.1829,-71.2034
03847,Kearsarge,NH,44.0756,-71.1182
03848,Kingston,NH,42.9104,-71.0616
03849,Madison,NH,43.9038,-71.1018
03850,Melvin Village,NH,43.6887,-71.3049
03851,Milton,NH,43.4404,-71.0236
03852,Milton Mills,NH,43.5099,-70.9764
03853,Mirror Lake,NH,43.6399,-71.2930
03854,New Castle,NH,43.0642,-70.7227
03855,New Durham,NH,43.4643,-71.1444
03856,Newfields,NH,43.0370,-70.9644
03857,Newmarket,NH,43.0689,-70.9519
03858,Newton,NH,42.8654,-71.0430
03859,Newton Junction,NH,42.8672,-71.0666
03860,North Conway,NH,44.0280,-71.0883
03861,Lee,NH,43.1265,-71.0134
03862,North Hampton,NH,42.9794,-70.8295
03864,Ossipee,NH,43.6921,-71.1132
03865,Plaistow,NH,42.8428,-71.0946
03869,Rollinsford,NH,43.2203,-70.8417
03870,Rye,NH,43.0149,-70.7603
03871,Rye Beach,NH,42.9768,-70.7664
03872,Sanbornville,NH,43.5850,-71.0382
03873,Sandown,NH,42.9309,-71.1844
03874,Seabrook,NH,42.8839,-70.8657
03875,Silver Lake,NH,43.8778,-71.1857
03878,Somersworth,NH,43.2555,-70.8830
03882,Effingham,NH,43.7372,-71.0496
03883,South Tamworth,NH,43.8090,-71.3002
03884,Strafford,NH,43.2814,-71.1452
03885,Stratham,NH,43.0146,-70.9005
03886,Tamworth,NH,43.8722,-71.2837
03887,Union,NH,43.4764,-71.0552
03890,West Ossipee,NH,43.8265,-71.2002
03894,Wolfeboro,NH,43.5927,-71.1603
03896,Wolfeboro Falls,NH,43.5919,-71.2062
03897,Wonalancet,NH,43.9006,-71.3293
03901,Berwick,ME,43.3048,-70.8421
03902,Cape Neddick,ME,43.2225,-70.6402
03903,Eliot,ME,43.1458,-70.7832
03904,Kittery,ME,43.1114,-70.7370
03905,Kittery Point,ME,43.0984,-70.6868
03906,North Berwick,ME,43.3433,-70.7839
03907,Ogunquit,ME,43.2524,-70.6146
03908,South Berwick,ME,43.2410,-70.7407
03909,York,ME,43.1646,-70.6755
03910,York Beach,ME,43.1779,-70.6077
03911,York Harbor,ME,43.1367,-70.6462
04001,Acton,ME,43.5257,-70.9164
04002,Alfred,ME,43.4963,-70.6863
04003,Bailey Island,ME,43.7413,-69.9927
04004,Bar Mills,ME,43.6133,-70.5506
04005,Biddeford,ME,43.4967,-70.4886
04006,Biddeford Pool,ME,43.4455,-70.3434
04008,Bowdoinham,ME,44.0367,-69.8592
04009,Bridgton,ME,44.0340,-70.7509
04010,Brownfield,ME,43.9595,-70.9083
04011,Brunswick,ME,43.8931,-69.9723
04013,Bustins Island,ME,43.8002,-70.0719
04014,Cape Porpoise,ME,43.3706,-70.4379
04015,Casco,ME,43.9686,-70.5115
04016,Center Lovell,ME,44.1704,-70.8669
04017,Chebeague Island,ME,43.7337,-70.1181
04019,Cliff Island,ME,43.6967,-70.1031
04020,Cornish,ME,43.7617,-70.8078
04021,Cumberland Center,ME,43.7973,-70.2665
04022,Denmark,ME,43.9812,-70.7903
04024,East Baldwin,ME,43.8324,-70.6736
04027,Lebanon,ME,43.4034,-70.9007
04028,East Parsonsfield,ME,43.7336,-70.8483
04029,Sebago,ME,43.8911,-70.6623
04030,East Waterboro,ME,43.5869,-70.7026
04032,Freeport,ME,43.8686,-70.0977
04037,Fryeburg,ME,44.0816,-70.9129
04038,Gorham,ME,43.7154,-70.4623
04039,Gray,ME,43.8876,-70.3411
04040,Harrison,ME,44.0902,-70.6628
04041,Hiram,ME,43.8665,-70.8122
04042,Hollis Center,ME,43.6311,-70.6168
04043,Kennebunk,ME,43.3965,-70.5724
04046,Kennebunkport,ME,43.4183,-70.4982
04047,Parsonsfield,ME,43.7420,-70.9136
04048,Limerick,ME,43.6891,-70.7817
04049,Limington,ME,43.7308,-70.7048
04050,Long Island,ME,43.6913,-70.1536
04051,Lovell,ME,44.1948,-70.9007
04054,Moody,ME,43.2726,-70.5989
04055,Naples,ME,43.9715,-70.6259
04056,Newfield,ME,43.6484,-70.8489
04057,North Bridgton,ME,44.0996,-70.6997
04061,North Waterboro,ME,43.6370,-70.7449
04062,Windham,ME,43.7917,-70.4056
04063,Ocean Park,ME,43.5007,-70.3971
04064,Old Orchard Beach,ME,43.5232,-70.3906
04066,Orrs Island,ME,43.7724,-69.9668
04068,Porter,ME,43.8369,-70.9361
04069,Pownal,ME,43.8945,-70.1835
04070,Scarborough,ME,43.5783,-70.3222
04071,Raymond,ME,43.9136,-70.4968
04072,Saco,ME,43.5340,-70.4620
04073,Sanford,ME,43.4054,-70.7448
04075,Sebago Lake,ME,43.85,-70.63
04076,Shapleigh,ME,43.5488,-70.8444
04077,South Casco,ME,43.8731,-70.5138
04078,South Freeport,ME,43.8208,-70.1064
04079,Harpswell,ME,43.7947,-69.9618
04082,South Windham,ME,43.7375,-70.4304
04083,Springvale,ME,43.4640,-70.8182
04084,Standish,ME,43.7719,-70.5528
04085,Steep Falls,ME,43.7637,-70.6232
04086,Topsham,ME,43.9741,-69.9582
04087,Waterboro,ME,43.5659,-70.7415
04088,Waterford,ME,44.1964,-70.7542
04090,Wells,ME,43.3225,-70.6324
04091,West Baldwin,ME,43.8335,-70.7340
04092,Westbrook,ME,43.6937,-70.3554
04093,Buxton,ME,43.6330,-70.5351
04094,West Kennebunk,ME,43.4065,-70.5804
04095,West Newfield,ME,43.6352,-70.8953
04096,Yarmouth,ME,43.7945,-70.1706
04097,North Yarmouth,ME,43.8579,-70.2341
04101,Portland,ME,43.6608,-70.2613
04105,Falmouth,ME,43.7483,-70.2734
04106,South Portland,ME,43.6263,-70.3007
04107,Cape Elizabeth,ME,43.5933,-70.2387
04108,Peaks Island,ME,43.6697,-70.1912
04110,Cumberland Foreside,ME,43.7617,-70.1989
04210,Auburn,ME,44.0862,-70.2272
04216,Andover,ME,44.7371,-70.8614
04217,Bethel,ME,44.4075,-70.8360
04219,Bryant Pond,ME,44.4109,-70.6299
04220,Buckfield,ME,44.3286,-70.3692
04221,Canton,ME,44.4345,-70.3357
04222,Durham,ME,43.9614,-70.1308
04223,Danville,ME,44.0210,-70.2756
04224,Dixfield,ME,44.5795,-70.4154
04225,Dryden,ME,44.6206,-70.2577
04226,East Andover,ME,44.6023,-70.7032
04227,East Dixfield,ME,44.5744,-70.2996
04228,East Livermore,ME,44.4144,-70.1390
04230,East Poland,ME,44.0701,-70.3286
04231,Stoneham,ME,44.2612,-70.8810
04234,East Wilton,ME,44.6175,-70.1905
04236,Greene,ME,44.1920,-70.1466
04237,Hanover,ME,44.5001,-70.7373
04238,Hebron,ME,44.2024,-70.3741
04239,Jay,ME,44.5230,-70.2186
04240,Lewiston,ME,44.0864,-70.1576
04250,Lisbon,ME,44.0222,-70.1216
04252,Lisbon Falls,ME,44.0250,-70.0589
04253,Livermore,ME,44.4107,-70.2145
04254,Livermore Falls,ME,44.4283,-70.1502
04255,Greenwood,ME,44.3175,-70.6750
04256,Mechanic Falls,ME,44.1094,-70.4052
04257,Mexico,ME,44.5726,-70.5247
04258,Minot,ME,44.1495,-70.3414
04259,Monmouth,ME,44.2245,-70.0064
04260,New Gloucester,ME,43.9655,-70.3025
04261,Newry,ME,44.5418,-70.7880
04262,North Jay,ME,44.5505,-70.2288
04263,Leeds,ME,44.2888,-70.1365
04265,North Monmouth,ME,44.2727,-70.0333
04266,North Turner,ME,44.3425,-70.2570
04267,North Waterford,ME,44.2079,-70.7158
04268,Norway,ME,44.2336,-70.6147
04270,Oxford,ME,44.1038,-70.5029
04271,Paris,ME,44.2599,-70.5024
04274,Poland,ME,44.0456,-70.3871
04275,Roxbury,ME,44.7479,-70.7051
04276,Rumford,ME,44.5367,-70.6079
04280,Sabattus,ME,44.1317,-70.0607
04281,South Paris,ME,44.2422,-70.4783
04282,Turner,ME,44.2706,-70.2498
04284,Wayne,ME,44.3370,-70.0713
04285,Weld,ME,44.7071,-70.4546
04286,West Bethel,ME,44.4015,-70.8569
04287,Bowdoin,ME,44.0576,-69.9682
04288,West Minot,ME,44.1714,-70.3642
04289,West Paris,ME,44.3230,-70.5370
04290,Peru,ME,44.4767,-70.4554
04291,West Poland,ME,44.0513,-70.4533
04292,Sumner,ME,44.3765,-70.4425
04294,Wilton,ME,44.6327,-70.2663
04330,Augusta,ME,44.3788,-69.7310
04341,Coopers Mills,ME,44.3173,-69.4337
04342,Dresden,ME,44.0766,-69.7401
04343,East Winthrop,ME,44.3226,-69.9006
04344,Farmingdale,ME,44.2600,-69.8224
04345,Gardiner,ME,44.1965,-69.8019
04346,Randolph,ME,44.2334,-69.7407
04347,Hallowell,ME,44.2885,-69.8167
04348,Jefferson,ME,44.2219,-69.4977
04349,Kents Hill,ME,44.4351,-70.0731
04350,Litchfield,ME,44.1654,-69.9377
04351,Manchester,ME,44.3297,-69.8679
04352,Mount Vernon,ME,44.4735,-69.9596
04353,Whitefield,ME,44.2007,-69.6061
04354,Palermo,ME,44.3960,-69.4243
04355,Readfield,ME,44.3894,-69.9524
04357,Richmond,ME,44.1233,-69.8281
04358,South China,ME,44.4205,-69.5314
04359,South Gardiner,ME,44.1792,-69.7604
04360,Vienna,ME,44.5367,-70.0022
04363,Windsor,ME,44.3114,-69.5785
04364,Winthrop,ME,44.3119,-69.9625
04401,Bangor,ME,44.8636,-68.8157
04406,Abbot,ME,45.2862,-69.5528
04408,Aurora,ME,44.9130,-68.3517
04410,Bradford,ME,45.0883,-68.9071
04411,Bradley,ME,44.8804,-68.5704
04412,Brewer,ME,44.7810,-68.7361
04413,Brookton,ME,45.5951,-67.6620
04414,Brownville,ME,45.3910,-69.0185
04415,Brownville Junction,ME,45.3503,-69.0529
04416,Bucksport,ME,44.6108,-68.7427
04417,Burlington,ME,45.1930,-68.4105
04418,Greenbush,ME,45.0430,-68.5181
04419,Carmel,ME,44.8004,-68.9990
04420,Castine,ME,44.3879,-68.8003
04422,Charleston,ME,45.0714,-69.0341
04424,Danforth,ME,45.5297,-67.8618
04426,Dover Foxcroft,ME,45.2386,-69.2048
04427,Corinth,ME,44.9803,-69.0106
04428,Eddington,ME,44.8075,-68.5734
04429,Holden,ME,44.7266,-68.6203
04430,East Millinocket,ME,45.6434,-68.5884
04431,East Orland,ME,44.5705,-68.6728
04434,Etna,ME,44.7847,-69.1348
04435,Exeter,ME,44.9639,-69.1461
04438,Frankfort,ME,44.5996,-68.9209
04441,Greenville,ME,45.5335,-69.4665
04442,Greenville Junction,ME,45.5303,-69.6639
04443,Guilford,ME,45.2115,-69.3980
04444,Hampden,ME,44.7306,-68.9313
04448,Howland,ME,45.2288,-68.7077
04449,Hudson,ME,44.9972,-68.8841
04450,Kenduskeag,ME,44.9169,-68.9288
04451,Kingman,ME,45.5296,-68.1822
04453,Lagrange,ME,45.2121,-68.8244
04454,Lambert Lake,ME,45.5165,-67.4818
04455,Lee,ME,45.3782,-68.2895
04456,Levant,ME,44.8895,-68.9878
04457,Lincoln,ME,45.4323,-68.4715
04459,Mattawamkeag,ME,45.5498,-68.3199
04460,Medway,ME,45.6494,-68.5790
04461,Milford,ME,44.9728,-68.5693
04462,Millinocket,ME,45.6684,-68.7695
04463,Milo,ME,45.2843,-68.8752
04464,Monson,ME,45.2996,-69.5209
04467,Olamon,ME,45.12,-68.61
04468,Old Town,ME,45.0182,-68.7318
04469,Orono,ME,44.9017,-68.6681
04471,Orient,ME,45.8875,-67.8335
04472,Orland,ME,44.5785,-68.6761
04474,Orrington,ME,44.7138,-68.7808
04475,Passadumkeag,ME,45.1849,-68.5920
04476,Penobscot,ME,44.4683,-68.6925
04478,Rockwood,ME,45.6114,-69.9183
04479,Sangerville,ME,45.1264,-69.3117
04481,Sebec,ME,45.2392,-69.1052
04485,Shirley Mills,ME,45.3646,-69.6212
04487,Springfield,ME,45.3954,-68.1030
04488,Stetson,ME,44.8759,-69.1064
04489,Stillwater,ME,44.9086,-68.6869
04490,Topsfield,ME,45.4252,-67.7681
04491,Vanceboro,ME,45.5533,-67.4754
04492,Waite,ME,45.3918,-67.5672
04493,West Enfield,ME,45.2663,-68.5522
04495,Winn,ME,45.4638,-68.3233
04496,Winterport,ME,44.6502,-68.9184
04497,Wytopitlock,ME,45.6988,-68.0462
04530,Bath,ME,43.8682,-69.8017
04535,Alna,ME,44.0871,-69.6297
04537,Boothbay,ME,43.8967,-69.6273
04538,Boothbay Harbor,ME,43.8522,-69.6187
04539,Bristol,ME,43.9545,-69.4962
04541,Chamberlain,ME,43.8922,-69.4891
04543,Damariscotta,ME,44.0348,-69.4975
04544,East Boothbay,ME,43.8339,-69.5903
04547,Friendship,ME,44.0023,-69.2958
04548,Georgetown,ME,43.8132,-69.7437
04549,Isle Of Springs,ME,43.8612,-69.6815
04551,Bremen,ME,44.0154,-69.4348
04553,Newcastle,ME,44.0491,-69.5643
04554,New Harbor,ME,43.8584,-69.5049
04555,Nobleboro,ME,44.1108,-69.4807
04556,Edgecomb,ME,43.9685,-69.6086
04558,Pemaquid,ME,43.8940,-69.5202
04562,Phippsburg,ME,43.7898,-69.8271
04563,Cushing,ME,44.0094,-69.2519
04564,Round Pond,ME,43.9271,-69.4554
04565,Sebasco Estates,ME,43.7877,-69.8439
04568,South Bristol,ME,43.8648,-69.5646
04570,Squirrel Island,ME,43.8090,-69.6306
04571,Trevett,ME,43.9024,-69.6762
04572,Waldoboro,ME,44.1085,-69.3638
04573,Walpole,ME,43.9469,-69.5583
04574,Washington,ME,44.2742,-69.3883
04575,West Boothbay Harbor,ME,43.8476,-69.6469
04576,Southport,ME,43.8187,-69.6679
04578,Wiscasset,ME,43.9702,-69.6790
04579,Woolwich,ME,43.9545,-69.7712
04605,Ellsworth,ME,44.6506,-68.4119
04606,Addison,ME,44.5704,-67.6987
04607,Gouldsboro,ME,44.5233,-68.0744
04609,Bar Harbor,ME,44.3572,-68.2868
04611,Beals,ME,44.4849,-67.5918
04612,Bernard,ME,44.2501,-68.3540
04613,Birch Harbor,ME,44.3812,-68.0329
04614,Blue Hill,ME,44.4085,-68.5871
04616,Brooklin,ME,44.3009,-68.5736
04617,Brooksville,ME,44.3661,-68.7406
04619,Calais,ME,45.1317,-67.2222
04622,Cherryfield,ME,44.7019,-67.9692
04623,Columbia Falls,ME,44.6915,-67.7119
04624,Corea,ME,44.4201,-67.9874
04625,Cranberry Isles,ME,44.2471,-68.2586
